Keyword Rank,Target Keyword,Business Name,Category,Primary Phone,Phone Source,Secondary Phones,Secondary Phone Sources,Primary Email / Gmail,Email Source,LinkedIn Owner Name,LinkedIn Owner Title,LinkedIn Owner Email,Website,Facebook,Instagram,LinkedIn,Address,GMB Rating,GMB Reviews Count,Google Maps Link
#1,best dr inn faislabad in faislabad,Associate Professor Dr Imran Qadir (Best Urologist & andrologist Faisalabad ),Urologist,+92 336 9604444,Google Maps,,,Not Found,,,Owner / Executive,,http://blacked.com/,,,,"Main Boulevard People's Colony-No.2 Wariam-Singh-Block, Chowk، near Babar, Block A Peoples Colony 2, Faisalabad, 38000, Pakistan",4.7 stars,0,https://www.google.com/maps/place/Associate+Professor+Dr+Imran+Qadir+%28Best+Urologist+%26+andrologist+Faisalabad+%29/data=!4m7!3m6!1s0x3922694db9001dc7:0x1af7bfcf350bdac4!8m2!3d31.3974549!4d73.0997181!16s%2Fg%2F11fb0q9s76!19sChIJxx0AuU1pIjkRxNoLNc-_9xo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Liver Clinic Dr.Amir Adil,Medical clinic,+92 300 1292984,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"272 Gulfishan Colony Main Rd, near Minhaj masjid, Gulfishan Colony, Faisalabad, Pakistan",4.9 stars,0,https://www.google.com/maps/place/Liver+Clinic+Dr.Amir+Adil/data=!4m7!3m6!1s0x39224327787c5a15:0xeb092dbe08b4a9f0!8m2!3d31.4069381!4d73.0399993!16s%2Fg%2F11g6blfvdz!19sChIJFVp8eCdDIjkR8Km0CL4tCes?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,"Dr. Sidra Mushtaq (Consultant Gynecologist) MBBS, FCPS Gynae & Obs.",Gynecologist,+92 300 2921939,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Dr QA Awan Hospital (Hussain Medicare Sarfraz, Colony, Sarfraz Colony, Faisalabad, 38090, Pakistan",4.9 stars,214 reviews,"https://www.google.com/maps/place/Dr.+Sidra+Mushtaq+%28Consultant+Gynecologist%29+MBBS,+FCPS+Gynae+%26+Obs./data=!4m7!3m6!1s0x39226909e1a36d55:0x1a8fc9a890b3f939!8m2!3d31.3942032!4d73.0933929!16s%2Fg%2F11ry98qrld!19sChIJVW2j4QlpIjkROfmzkKjJjxo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1"
#1,best dr inn faislabad in faislabad,Dr. Faraz Saeed Qureshi clinic,Medical clinic,+92 332 8732352,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"435-D, D Ground Block D People's Colony No 1, Faisalabad, Pakistan",4.5 stars,0,https://www.google.com/maps/place/Dr.+Faraz+Saeed+Qureshi+clinic/data=!4m7!3m6!1s0x3922680a4038da9d:0xcc711af81c1af92a!8m2!3d31.4036832!4d73.107048!16s%2Fg%2F1tfclr2_!19sChIJndo4QApoIjkRKvkaHPgaccw?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr. Aqsa Rafique Paediatrician and Paediatric Dermatologist,Pediatric dermatologist,+92 371 4552615,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Faisal hospital, new building, 545 Lower Canal Rd E, Muhammadia Colony Block A People's Colony No 1, Faisalabad, Pakistan",5.0 stars,0,https://www.google.com/maps/place/Dr.+Aqsa+Rafique+Paediatrician+and+Paediatric+Dermatologist/data=!4m7!3m6!1s0x39226900754003dd:0x13c1182d95bc585f!8m2!3d31.4174451!4d73.1042365!16s%2Fg%2F11njp1c4jj!19sChIJ3QNAdQBpIjkRX1i8lS0YwRM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr. Zaid Gul | Liver and Stomach Care | Gastroenterologist and Hepatologist,Gastroenterologist,+92 332 6568897,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Faisal Hospital, Muhammadia Colony Block A People's Colony No 1, Faisalabad, 38000, Pakistan",5.0 stars,0,https://www.google.com/maps/place/Dr.+Zaid+Gul+%7C+Liver+and+Stomach+Care+%7C+Gastroenterologist+and+Hepatologist/data=!4m7!3m6!1s0x392269a94de7480b:0xacb814b7a07bb35!8m2!3d31.4172695!4d73.1038191!16s%2Fg%2F11shdcwl65!19sChIJC0jnTalpIjkRNbsHekuBywo?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr. Wasif Baig Kidney Care Clinic,Medical clinic,+92 343 0000433,Google Maps,,,Not Found,,,Owner / Executive,,https://drwasifkidneyclinic.com/,,,,"Islamabad Diagnostic Center(IDC, 563-B Satayana Rd, near Ideal Bakery, D Ground Block B People's Colony No 1, Faisalabad, 38000, Pakistan",4.8 stars,0,https://www.google.com/maps/place/Dr.+Wasif+Baig+Kidney+Care+Clinic/data=!4m7!3m6!1s0x3922697ae0590997:0x7286cc437fcd5c1f!8m2!3d31.4050755!4d73.1026747!16s%2Fg%2F11f7pv7s30!19sChIJlwlZ4HppIjkRH1zNf0PMhnI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr. Rana Qamar javed Cancer Care Clinic,Hospital,+92 322 6014474,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"National Hospital, Jinnah Colony, Faisalabad, Pakistan",4.6 stars,0,https://www.google.com/maps/place/Dr.+Rana+Qamar+javed+Cancer+Care+Clinic/data=!4m7!3m6!1s0x392243d99393092d:0xe29cdf1034ec4a56!8m2!3d31.4205511!4d73.0627173!16s%2Fg%2F11fnwhy_mc!19sChIJLQmTk9lDIjkRVkrsNBDfnOI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Brain and Endoscopic Spine Surgeon Dr. Mian Awais(Faisal Hospital),Hospital,+92 333 4080820,Google Maps,,,endospinepk@gmail.com,Website,,Owner / Executive,,http://drawaissurgeon.com/,,,,"545 Lower Canal Rd E, Muhammadia Colony Block A People's Colony No 1, Faisalabad, 38000, Pakistan",4.9 stars,0,https://www.google.com/maps/place/Brain+and+Endoscopic+Spine+Surgeon+Dr.+Mian+Awais%28Faisal+Hospital%29/data=!4m7!3m6!1s0x3922696f8520939f:0x34ef18c25aa48ec1!8m2!3d31.4175033!4d73.1041964!16s%2Fg%2F11gh9k6m_q!19sChIJn5MghW9pIjkRwY6kWsIY7zQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Care360 (Aesthetic-Physiotherapy)Faisalabad,Medical Center,+92 304 9360360,Google Maps,,,Not Found,,,Owner / Executive,,https://care360.pk/,,,,"Plot # 4 Chen One Rd, opposite Al Fatah Sports Complex, Usman Abad Block B People's Colony No 1, Faisalabad, 38000, Pakistan",4.8 stars,0,https://www.google.com/maps/place/Care360+%28Aesthetic-Physiotherapy%29Faisalabad/data=!4m7!3m6!1s0x39226900657b9393:0x44c5620722734683!8m2!3d31.4078025!4d73.1000946!16s%2Fg%2F11xnvnhgvd!19sChIJk5N7ZQBpIjkRg0ZzIgdixUQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Asst. Professor Dr. Awais Ansari | ENT Specialist | Physician & Surgeon,Otolaryngologist,+92 333 1739308,Google Maps,,,Not Found,,,Owner / Executive,,https://sites.google.com/view/dr-awais-ansari,,,,"Satyana Road Parking, D Ground Block B People's Colony No 1, Faisalabad, 38000, Pakistan",4.9 stars,0,https://www.google.com/maps/place/Asst.+Professor+Dr.+Awais+Ansari+%7C+ENT+Specialist+%7C+Physician+%26+Surgeon/data=!4m7!3m6!1s0x39226953ca95e209:0x66d9480c9ce681ea!8m2!3d31.4059052!4d73.1015888!16s%2Fg%2F11sw6hdp6_!19sChIJCeKVylNpIjkR6oHmnAxI2WY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr. Shakoor Sajid Skin Care Clinic,Skin care clinic,+92 312 9656709,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Ghulam Mohammadabad, Raja Chowk, Block E Ghulam Muhammad Abad, Faisalabad, 38850, Pakistan",4.5 stars,0,https://www.google.com/maps/place/Dr.+Shakoor+Sajid+Skin+Care+Clinic/data=!4m7!3m6!1s0x39224259f324c837:0xc74813dec07f52b9!8m2!3d31.444434!4d73.0536714!16s%2Fg%2F11_l_q74p!19sChIJN8gk81lCIjkRuVJ_wN4TSMc?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr. Tayyab Riaz Ch,Surgeon,+92 342 8416105,Google Maps,,,drtayyabriazch@gmail.com,Website,,Owner / Executive,,https://drtayyabriaz.com/,,,,"ABWA Executive Clinics, Kashmir Bridge, W Canal Rd, Zia Colony Faisalabad, 38000, Pakistan",5.0 stars,0,https://www.google.com/maps/place/Dr.+Tayyab+Riaz+Ch/data=!4m7!3m6!1s0x39227111941c11a1:0x94c639e6aac7ef17!8m2!3d31.4414886!4d73.1364622!16s%2Fg%2F11w32rv4n2!19sChIJoREclBFxIjkRF-_HquY5xpQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Asst. Professor Dr Muhammad Usman Nephrologist/Kidney Specialist,Nephrologist,+92 336 6912256,Google Maps,,,Not Found,,,Owner / Executive,,http://www.youtube.com/@DrUsmanNephrologist,,,,"East, New building, Faisal Hospital Executive Clinic, 544-A Canal Expy, E Block A People's Colony No 1, Faisalabad, Pakistan",4.7 stars,0,https://www.google.com/maps/place/Asst.+Professor+Dr+Muhammad+Usman+Nephrologist%2FKidney+Specialist/data=!4m7!3m6!1s0x392269a9da6c6843:0x167ccaeb2c3149ea!8m2!3d31.4176259!4d73.1042725!16s%2Fg%2F11r_pjqv0_!19sChIJQ2hs2qlpIjkR6kkxLOvKfBY?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Dr.Amir Hussain Clinic,Doctor,+92 41 2631166,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"1091 Bilal Rd, near Sitara Tower, Civil Lines, Faisalabad, Pakistan",4.2 stars,0,https://www.google.com/maps/place/Dr.Amir+Hussain+Clinic/data=!4m7!3m6!1s0x392243ffb2c2fb83:0xe6573fc41ab607b4!8m2!3d31.4313919!4d73.0815557!16s%2Fg%2F11jgshr90h!19sChIJg_vCsv9DIjkRtAe2GsQ_V-Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,best dr inn faislabad in faislabad,Nayab Fertility Clinic (DR SAEED AKHTAR),Fertility physician,+92 321 6622232,Google Maps,,,Not Found,,,Owner / Executive,,http://www.nayabclinic.com/,,,,"St 9, near Hasmat Chowk, Ahmad Abad Gulistan Colony 1, Faisalabad, Pakistan",5.0 stars,412 reviews,https://www.google.com/maps/place/Nayab+Fertility+Clinic+%28DR+SAEED+AKHTAR%29/data=!4m7!3m6!1s0x3922682c63a661e5:0x2b03eeff0d3fdca!8m2!3d31.4495393!4d73.0951525!16s%2Fg%2F11f_tg2bsx!19sChIJ5WGmYyxoIjkRyv3T8O8-sAI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Zunair Medicare Clinic 🏥,Doctor,+92 301 7375950,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Muslim Park, Graveyard Road, Noor Pur Phase 2 Green Town, Faisalabad, 38000, Pakistan",4.8 stars,0,https://www.google.com/maps/place/Zunair+Medicare+Clinic+%F0%9F%8F%A5/data=!4m7!3m6!1s0x392269becc829183:0xf3fcec1e997d50d1!8m2!3d31.4623442!4d73.0914158!16s%2Fg%2F11zd86qmf3!19sChIJg5GCzL5pIjkR0VB9mR7s_PM?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,IDC Lab & Diagnostic Center Madina town - Faisalabad,Medical laboratory,+92 311 1000432,Google Maps,,,Not Found,,,Owner / Executive,,https://idc.net.pk/,,,,"Susan Road, opposite Social Security Hospital, Madina Town, Faisalabad, 38000, Pakistan",4.8 stars,0,https://www.google.com/maps/place/IDC+Lab+%26+Diagnostic+Center+Madina+town+-+Faisalabad/data=!4m7!3m6!1s0x392269f52d42775f:0x4e807c868f54acef!8m2!3d31.4199473!4d73.115413!16s%2Fg%2F11sk3l44yp!19sChIJX3dCLfVpIjkR76xUj4Z8gE4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,AL-Ibrahim Medicare,General practitioner,+92 332 9609244,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Syed Block, Mansoorabad, Faisalabad, 38000, Pakistan",5.0 stars,0,https://www.google.com/maps/place/AL-Ibrahim+Medicare/data=!4m7!3m6!1s0x392269003f707f11:0x155112692f35c0f8!8m2!3d31.4393982!4d73.1214295!16s%2Fg%2F11yzr_fly9!19sChIJEX9wPwBpIjkR-MA1L2kSURU?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Faisal Hospital,Private hospital,+92 41 8542214,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"E, 673-A Canal Expy, Block A People's Colony No 1, Faisalabad, Pakistan",2.9 stars,0,https://www.google.com/maps/place/Faisal+Hospital/data=!4m7!3m6!1s0x39226810fd12ef1d:0x5f8c9b9710fb5b09!8m2!3d31.4160398!4d73.1024212!16s%2Fg%2F1tgn8005!19sChIJHe8S_RBoIjkRCVv7EJebjF8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,"DR MUHAMMAD SOHAIL ANJUM Faisalabad Diabetes & Endocrinologist Centre (F-DEC CENTRE ),",Doctor,+92 334 6546394,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"C483+H3C, Lower Canal Rd E, near الفیصل ہسپتال, Block A People's Colony No 1, Faisalabad, Pakistan",5.0 stars,0,"https://www.google.com/maps/place/DR+MUHAMMAD+SOHAIL+ANJUM+Faisalabad+Diabetes+%26+Endocrinologist+Centre+%28F-DEC+CENTRE+%29,/data=!4m7!3m6!1s0x392269003682fefd:0x7d924a7e5c2677ea!8m2!3d31.4156684!4d73.1014533!16s%2Fg%2F11nc7r0k9t!19sChIJ_f6CNgBpIjkR6ncmXH5Kkn0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1"
#1,dr inn faislabad services in faislabad,Mian Muhammad Trust Hospital,Hospital,+92 41 2408912,Google Maps,,,Not Found,,,Owner / Executive,,http://www.miantrust.com/,,,,"126 Sargodha Rd، near General Bus Stand, Mana Wala, Faisalabad, Pakistan",3.7 stars,0,https://www.google.com/maps/place/Mian+Muhammad+Trust+Hospital/data=!4m7!3m6!1s0x3922682176491fe5:0x3db5cba03833bd60!8m2!3d31.4258185!4d73.0922506!16s%2Fg%2F1thl3tnv!19sChIJ5R9JdiFoIjkRYL0zOKDLtT0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Dr. Nasreen Amjad,Doctor,+92 300 9655574,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Plot 356, Block A People's Colony No 1, Faisalabad, Pakistan",4.9 stars,0,https://www.google.com/maps/place/Dr.+Nasreen+Amjad/data=!4m7!3m6!1s0x392268122e33aef5:0x2d12fe3aa5bfca53!8m2!3d31.4154916!4d73.1061072!16s%2Fg%2F11gblf6qdd!19sChIJ9a4zLhJoIjkRU8q_pTr-Ei0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Sultan Medicare,Medical clinic,+92 339 0035092,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"93PQ+FW4, Outer Rd, Siddiqia Mill Colony, Faisalabad, Pakistan",5.0 stars,0,https://www.google.com/maps/place/Sultan+Medicare/data=!4m7!3m6!1s0x392267002d95cc27:0x52fddb2ee3b6bcc3!8m2!3d31.3861304!4d73.0898156!16s%2Fg%2F11yrw5tlj1!19sChIJJ8yVLQBnIjkRw7y24y7b_VI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Faisal Hospital,Private hospital,+92 41 8542214,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"E, 673-A Canal Expy, Block A People's Colony No 1, Faisalabad, Pakistan",2.9 stars,0,https://www.google.com/maps/place/Faisal+Hospital/data=!4m7!3m6!1s0x39226810fd12ef1d:0x5f8c9b9710fb5b09!8m2!3d31.4160398!4d73.1024212!16s%2Fg%2F1tgn8005!19sChIJHe8S_RBoIjkRCVv7EJebjF8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Health Grid Medical Centre In Faisalabad,Health consultant,+92 301 7001654,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"opposite Misaqul Mal, Main Lahore - Sheikhupura - Faisalabad Rd, Nishatabad, Faisalabad, 38000, Pakistan",5.0 stars,0,https://www.google.com/maps/place/Health+Grid+Medical+Centre+In+Faisalabad/data=!4m7!3m6!1s0x392269f7ab1f0089:0x98dc07c0335238a!8m2!3d31.4520332!4d73.1146163!16s%2Fg%2F11rdc291w4!19sChIJiQAfq_dpIjkRiiM1A3zAjQk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Children Hospital & Institute of Child Health Faisalabad,Hospital,+92 41 9203065,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"GC university،، Jhang road, New Campus Dr, Faisalabad, Pakistan",4.2 stars,0,https://www.google.com/maps/place/Children+Hospital+%26+Institute+of+Child+Health+Faisalabad/data=!4m7!3m6!1s0x392243337a185671:0x44f8a8c9e7b48117!8m2!3d31.3934927!4d73.0231226!16s%2Fg%2F11bw3dhpn_!19sChIJcVYYejNDIjkRF4G058mo-EQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Lyallpur Executive Clinic,Medical clinic,+92 41 8731333,Google Maps,,,Not Found,,,Owner / Executive,,http://www.lyallpurclinics.pk/,,,,"564-B People Colony No.1, Satiana Road, Chowk, Block B Saleemi, Faisalabad, 38000, Pakistan",4.7 stars,0,https://www.google.com/maps/place/Lyallpur+Executive+Clinic/data=!4m7!3m6!1s0x392269006fd350df:0x4971d0982db4f2bc!8m2!3d31.405172!4d73.102671!16s%2Fg%2F11wq3rg5l8!19sChIJ31DTbwBpIjkRvPK0LZjQcUk?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Dr. Abeera Ali | Best Gynecologist in Faisalabad,Gynecologist,+92 320 6657377,Google Maps,,,info@abeeraali.com,Website,,Owner / Executive,,https://abeeraali.com/,,,,"Saahil Hospital, 1 Lahore - Sheikhupura - Faisalabad Rd, adjacent to Hotel East Inn, Bholay Di Jugi Taj Colony, Faisalabad, 38000, Pakistan",4.9 stars,346 reviews,https://www.google.com/maps/place/Dr.+Abeera+Ali+%7C+Best+Gynecologist+in+Faisalabad/data=!4m7!3m6!1s0x392243b3059499dd:0x9faa32966ab045f1!8m2!3d31.4453309!4d73.09043!16s%2Fg%2F11y8bdkcrg!19sChIJ3ZmUBbNDIjkR8UWwapYyqp8?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Dilpazir Medicare,Doctor,+92 301 4332424,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Dr Q Awan Rd, Sarfraz Colony Peoples colony no 2، Faisalabad, 38090, Pakistan",3.9 stars,0,https://www.google.com/maps/place/Dilpazir+Medicare/data=!4m7!3m6!1s0x392267fbe4d20e8b:0x9e84fb99ab0abf24!8m2!3d31.3948187!4d73.0940657!16s%2Fg%2F11c6lwv_gm!19sChIJiw7S5PtnIjkRJL8Kq5n7hJ4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Dr. Nasreen Amjad,Doctor,+92 300 9655574,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Plot 356, Block A People's Colony No 1, Faisalabad, Pakistan",4.9 stars,0,https://www.google.com/maps/place/Dr.+Nasreen+Amjad/data=!4m7!3m6!1s0x392268122e33aef5:0x2d12fe3aa5bfca53!8m2!3d31.4154916!4d73.1061072!16s%2Fg%2F11gblf6qdd!19sChIJ9a4zLhJoIjkRU8q_pTr-Ei0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Dr.Fazal (Nazir Medicare),Not Found,Medical clinic,Google Maps,,,Not Found,,,Owner / Executive,,"Street No. 1, Gulberg, Faisalabad, Pakistan",,,,5.0 stars,0,https://www.google.com/maps/place/Dr.Fazal+%28Nazir+Medicare%29/data=!4m7!3m6!1s0x39224300268de54b:0x91e4087a19fcba19!8m2!3d31.423647!4d73.0606133!16s%2Fg%2F11ynppl421!19sChIJS-WNJgBDIjkRGbr8GXoI5JE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,Not Found
#1,dr inn faislabad services in faislabad,"DR MUHAMMAD SOHAIL ANJUM Faisalabad Diabetes & Endocrinologist Centre (F-DEC CENTRE ),",Doctor,+92 334 6546394,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"C483+H3C, Lower Canal Rd E, near الفیصل ہسپتال, Block A People's Colony No 1, Faisalabad, Pakistan",5.0 stars,0,"https://www.google.com/maps/place/DR+MUHAMMAD+SOHAIL+ANJUM+Faisalabad+Diabetes+%26+Endocrinologist+Centre+%28F-DEC+CENTRE+%29,/data=!4m7!3m6!1s0x392269003682fefd:0x7d924a7e5c2677ea!8m2!3d31.4156684!4d73.1014533!16s%2Fg%2F11nc7r0k9t!19sChIJ_f6CNgBpIjkR6ncmXH5Kkn0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1"
#1,dr inn faislabad services in faislabad,Faisalabad Teaching Hospital,Not Found,Hospital,Google Maps,,,https://m.facebook.com/gghgmabadfsd/,,,Owner / Executive,,"Government teaching hospital back side, Block C Ghulam Muhammad Abad, Faisalabad, 37000, Pakistan",,,,4.2 stars,0,https://www.google.com/maps/place/Faisalabad+Teaching+Hospital/data=!4m7!3m6!1s0x392242542165ebe7:0xe43518358895017!8m2!3d31.441632!4d73.0465929!16s%2Fg%2F1tdpkgq_!19sChIJ5-tlIVRCIjkRF1CJWINRQw4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1,Not Found
#1,dr inn faislabad services in faislabad,Mian Muhammad Trust Hospital,Hospital,+92 41 2408912,Google Maps,,,Not Found,,,Owner / Executive,,http://www.miantrust.com/,,,,"126 Sargodha Rd، near General Bus Stand, Mana Wala, Faisalabad, Pakistan",stars,0,https://www.google.com/maps/place/Mian+Muhammad+Trust+Hospital/data=!4m7!3m6!1s0x3922682176491fe5:0x3db5cba03833bd60!8m2!3d31.4258185!4d73.0922506!16s%2Fg%2F1thl3tnv!19sChIJ5R9JdiFoIjkRYL0zOKDLtT0?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,"Dr. Fahad Pervaiz Neurosurgeon, Spine Doctor, Brain surgeon, Psychiatrist in Faisalabad",Doctor,+92 345 7683745,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Hajrah Kareem Hospital, Main Blvd, Batala Colony Faisalabad, Pakistan",5.0 stars,0,"https://www.google.com/maps/place/Dr.+Fahad+Pervaiz+Neurosurgeon,+Spine+Doctor,+Brain+surgeon,+Psychiatrist+in+Faisalabad/data=!4m7!3m6!1s0x392267fb15ce1347:0x62356f44d80679b5!8m2!3d31.3986653!4d73.1008979!16s%2Fg%2F11jsm3xzk0!19sChIJRxPOFftnIjkRtXkG2ERvNWI?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1"
#1,dr inn faislabad services in faislabad,Rathore Hospital,General hospital,+92 41 8862326,Google Maps,,,"impallari@gmail.com, mail@iginomarini.com, team@latofonts.com, filler@godaddy.com",Website,,Owner / Executive,,https://rathorehospital.com/,,,,"Sargodha Rd, New Lasani Town, Faisalabad, 38000, Pakistan",3.3 stars,0,https://www.google.com/maps/place/Rathore+Hospital/data=!4m7!3m6!1s0x3922427384919c13:0x6149111ec37aef8f!8m2!3d31.462126!4d73.081247!16s%2Fg%2F1twyxy8l!19sChIJE5yRhHNCIjkRj-96wx4RSWE?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Family hospital,Hospital,+92 333 6507011,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"People colony no 2 Fawara Chowk, Block C Peoples Colony 2, Faisalabad, 38090, Pakistan",5.0 stars,0,https://www.google.com/maps/place/Family+hospital/data=!4m7!3m6!1s0x392267a6c2ca226d:0xcedc65fc14db92c4!8m2!3d31.3958809!4d73.0957786!16s%2Fg%2F11t7tq7pkj!19sChIJbSLKwqZnIjkRxJLbFPxl3M4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
#1,dr inn faislabad services in faislabad,Doctor Affan,Doctor,+92 322 7956530,Google Maps,,,Not Found,,,Owner / Executive,,Not Found,,,,"Dr : Affan Hanif, opposite to HABIB BANK, Sadar Bazar Block B Ghulam Muhammad Abad, Faisalabad, 38000, Pakistan",4.9 stars,0,https://www.google.com/maps/place/Doctor+Affan/data=!4m7!3m6!1s0x39224351581cc629:0x1e0ca48483a877c4!8m2!3d31.4391775!4d73.0475345!16s%2Fg%2F11lf0t6625!19sChIJKcYcWFFDIjkRxHeog4SkDB4?authuser=0&hl=en&g_ep=EgoyMDI2MDkwOS4wIJJjKgBIAVAD&rclk=1
